participant_id,stimulus_id,stimulus,condition,dimension,score,duration,corpus
7,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
7,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,2.0,116.74993197278911,natural
7,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,4.0,116.74993197278911,natural
7,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
7,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,4.0,116.74993197278911,natural
19,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
19,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,4.0,116.74993197278911,natural
19,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
19,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
19,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,4.0,116.74993197278911,natural
20,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
20,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
20,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,4.0,116.74993197278911,natural
20,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,4.0,116.74993197278911,natural
20,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Conversational coherence,5.0,116.74993197278911,natural
22,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
22,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,3.0,116.74993197278911,natural
22,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,4.0,116.74993197278911,natural
22,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,4.0,116.74993197278911,natural
22,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,4.0,116.74993197278911,natural
33,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
33,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,4.0,116.74993197278911,natural
33,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
33,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
33,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,4.0,116.74993197278911,natural
35,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
35,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
35,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,4.0,116.74993197278911,natural
35,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
35,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Interaction naturalness,5.0,116.74993197278911,natural
57,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
57,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,1.0,116.74993197278911,natural
57,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,4.0,116.74993197278911,natural
57,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,4.0,116.74993197278911,natural
57,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,4.0,116.74993197278911,natural
58,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
58,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
58,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
58,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
58,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,4.0,116.74993197278911,natural
68,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
68,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,4.0,116.74993197278911,natural
68,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,4.0,116.74993197278911,natural
68,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
68,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Overall conversation naturalness,5.0,116.74993197278911,natural
77,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
77,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,2.0,116.74993197278911,natural
77,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
77,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
77,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
79,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,5.0,116.74993197278911,natural
79,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
79,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
79,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
79,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
102,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,5.0,116.74993197278911,natural
102,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,2.0,116.74993197278911,natural
102,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,5.0,116.74993197278911,natural
102,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,5.0,116.74993197278911,natural
102,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Scenario plausibility,4.0,116.74993197278911,natural
103,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
103,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,4.0,116.74993197278911,natural
103,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,4.0,116.74993197278911,natural
103,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,4.0,116.74993197278911,natural
103,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
104,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,3.0,116.74993197278911,natural
104,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,4.0,116.74993197278911,natural
104,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
104,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
104,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,4.0,116.74993197278911,natural
111,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
111,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
111,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
111,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,4.0,116.74993197278911,natural
111,6597717,notsofar/close_talk_mixed_MTG_32003.wav,close_talk_mixed_MTG_32003,Speech naturalness,5.0,116.74993197278911,natural
1,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,5.0,157.0597732426304,natural
1,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,4.0,157.0597732426304,natural
1,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,5.0,157.0597732426304,natural
1,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,5.0,157.0597732426304,natural
1,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,4.0,157.0597732426304,natural
4,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,4.0,157.0597732426304,natural
4,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,4.0,157.0597732426304,natural
4,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,5.0,157.0597732426304,natural
4,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,3.0,157.0597732426304,natural
4,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,4.0,157.0597732426304,natural
6,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,5.0,157.0597732426304,natural
6,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,5.0,157.0597732426304,natural
6,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,5.0,157.0597732426304,natural
6,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,4.0,157.0597732426304,natural
6,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Conversational coherence,4.0,157.0597732426304,natural
7,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,4.0,157.0597732426304,natural
7,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
7,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
7,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,4.0,157.0597732426304,natural
7,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,4.0,157.0597732426304,natural
29,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,3.0,157.0597732426304,natural
29,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
29,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
29,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
29,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
39,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
39,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
39,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
39,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
39,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Interaction naturalness,5.0,157.0597732426304,natural
40,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,4.0,157.0597732426304,natural
40,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
40,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,4.0,157.0597732426304,natural
40,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
40,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,4.0,157.0597732426304,natural
65,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,4.0,157.0597732426304,natural
65,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,4.0,157.0597732426304,natural
65,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
65,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
65,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
68,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
68,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,4.0,157.0597732426304,natural
68,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
68,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,5.0,157.0597732426304,natural
68,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Overall conversation naturalness,4.0,157.0597732426304,natural
72,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,5.0,157.0597732426304,natural
72,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,5.0,157.0597732426304,natural
72,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,2.0,157.0597732426304,natural
72,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,5.0,157.0597732426304,natural
72,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,4.0,157.0597732426304,natural
80,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,5.0,157.0597732426304,natural
80,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,4.0,157.0597732426304,natural
80,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,4.0,157.0597732426304,natural
80,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,5.0,157.0597732426304,natural
80,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,3.0,157.0597732426304,natural
86,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,1.0,157.0597732426304,natural
86,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,4.0,157.0597732426304,natural
86,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,3.0,157.0597732426304,natural
86,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,5.0,157.0597732426304,natural
86,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Scenario plausibility,5.0,157.0597732426304,natural
87,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,4.0,157.0597732426304,natural
87,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
87,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
87,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,4.0,157.0597732426304,natural
87,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,4.0,157.0597732426304,natural
99,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,4.0,157.0597732426304,natural
99,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
99,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
99,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
99,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
109,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
109,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
109,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,5.0,157.0597732426304,natural
109,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,4.0,157.0597732426304,natural
109,6597718,notsofar/close_talk_mixed_MTG_32004.wav,close_talk_mixed_MTG_32004,Speech naturalness,4.0,157.0597732426304,natural
1,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
1,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
1,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,4.0,108.48362811791384,natural
1,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
1,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
5,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
5,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
5,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
5,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,3.0,108.48362811791384,natural
5,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
12,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,4.0,108.48362811791384,natural
12,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,4.0,108.48362811791384,natural
12,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,4.0,108.48362811791384,natural
12,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,4.0,108.48362811791384,natural
12,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Conversational coherence,5.0,108.48362811791384,natural
17,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
17,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
17,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,2.0,108.48362811791384,natural
17,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,4.0,108.48362811791384,natural
17,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
30,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
30,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
30,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
30,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,4.0,108.48362811791384,natural
30,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
33,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
33,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
33,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
33,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,3.0,108.48362811791384,natural
33,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Interaction naturalness,5.0,108.48362811791384,natural
46,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
46,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
46,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,3.0,108.48362811791384,natural
46,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,4.0,108.48362811791384,natural
46,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
47,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
47,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
47,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
47,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,4.0,108.48362811791384,natural
47,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
64,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
64,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
64,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
64,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
64,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Overall conversation naturalness,5.0,108.48362811791384,natural
65,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Scenario plausibility,5.0,108.48362811791384,natural
65,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Scenario plausibility,5.0,108.48362811791384,natural
65,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Scenario plausibility,3.0,108.48362811791384,natural
65,6597719,notsofar/close_talk_mixed_MTG_32005.wav,close_talk_mixed_MTG_32005,Scenario plausibility,4.0,108.48362811791384,natural
